"Location","Year","Series","Series Code","Month","Permits"
"ESTACADA",2019,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,0
"ESTACADA",2019,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,0
"ESTACADA",2019,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,0
"ESTACADA",2019,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,0
"ESTACADA",2019,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,0
"ESTACADA",2019,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,0
"FAIRVIEW",2019,"Total Units",1.0,1.0,0
"FAIRVIEW",2019,"Total Units",1.0,2.0,0
"FAIRVIEW",2019,"Total Units",1.0,3.0,0
"FAIRVIEW",2019,"Total Units",1.0,4.0,0
"FAIRVIEW",2019,"Total Units",1.0,5.0,0
"FAIRVIEW",2019,"Total Units",1.0,6.0,0
"FAIRVIEW",2019,"Total Units",1.0,7.0,1.0
"FAIRVIEW",2019,"Total Units",1.0,8.0,0
"FAIRVIEW",2019,"Total Units",1.0,9.0,0
"FAIRVIEW",2019,"Total Units",1.0,10.0,0
"FAIRVIEW",2019,"Total Units",1.0,11.0,0
"FAIRVIEW",2019,"Total Units",1.0,12.0,0
"FAIRVIEW",2019,"Units in Single-Family Structures",2.0,1.0,0
"FAIRVIEW",2019,"Units in Single-Family Structures",2.0,2.0,0
"FAIRVIEW",2019,"Units in Single-Family Structures",2.0,3.0,0
"FAIRVIEW",2019,"Units in Single-Family Structures",2.0,4.0,0
"FAIRVIEW",2019,"Units in Single-Family Structures",2.0,5.0,0
"FAIRVIEW",2019,"Units in Single-Family Structures",2.0,6.0,0
"FAIRVIEW",2019,"Units in Single-Family Structures",2.0,7.0,1.0
"FAIRVIEW",2019,"Units in Single-Family Structures",2.0,8.0,0
"FAIRVIEW",2019,"Units in Single-Family Structures",2.0,9.0,0
"FAIRVIEW",2019,"Units in Single-Family Structures",2.0,10.0,0
"FAIRVIEW",2019,"Units in Single-Family Structures",2.0,11.0,0
"FAIRVIEW",2019,"Units in Single-Family Structures",2.0,12.0,0
"FAIRVIEW",2019,"Units in All Multi-Family Structures",3.0,1.0,0
"FAIRVIEW",2019,"Units in All Multi-Family Structures",3.0,2.0,0
"FAIRVIEW",2019,"Units in All Multi-Family Structures",3.0,3.0,0
"FAIRVIEW",2019,"Units in All Multi-Family Structures",3.0,4.0,0
"FAIRVIEW",2019,"Units in All Multi-Family Structures",3.0,5.0,0
"FAIRVIEW",2019,"Units in All Multi-Family Structures",3.0,6.0,0
"FAIRVIEW",2019,"Units in All Multi-Family Structures",3.0,7.0,0
"FAIRVIEW",2019,"Units in All Multi-Family Structures",3.0,8.0,0
"FAIRVIEW",2019,"Units in All Multi-Family Structures",3.0,9.0,0
"FAIRVIEW",2019,"Units in All Multi-Family Structures",3.0,10.0,0
"FAIRVIEW",2019,"Units in All Multi-Family Structures",3.0,11.0,0
"FAIRVIEW",2019,"Units in All Multi-Family Structures",3.0,12.0,0
"FAIRVIEW",2019,"Units in 2-unit Multi-Family Structures",4.0,1.0,0
"FAIRVIEW",2019,"Units in 2-unit Multi-Family Structures",4.0,2.0,0
"FAIRVIEW",2019,"Units in 2-unit Multi-Family Structures",4.0,3.0,0
"FAIRVIEW",2019,"Units in 2-unit Multi-Family Structures",4.0,4.0,0
"FAIRVIEW",2019,"Units in 2-unit Multi-Family Structures",4.0,5.0,0
"FAIRVIEW",2019,"Units in 2-unit Multi-Family Structures",4.0,6.0,0
"FAIRVIEW",2019,"Units in 2-unit Multi-Family Structures",4.0,7.0,0
"FAIRVIEW",2019,"Units in 2-unit Multi-Family Structures",4.0,8.0,0
"FAIRVIEW",2019,"Units in 2-unit Multi-Family Structures",4.0,9.0,0
"FAIRVIEW",2019,"Units in 2-unit Multi-Family Structures",4.0,10.0,0
"FAIRVIEW",2019,"Units in 2-unit Multi-Family Structures",4.0,11.0,0
"FAIRVIEW",2019,"Units in 2-unit Multi-Family Structures",4.0,12.0,0
"FAIRVIEW",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,0
"FAIRVIEW",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,0
"FAIRVIEW",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,0
"FAIRVIEW",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,0
"FAIRVIEW",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,0
"FAIRVIEW",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,0
"FAIRVIEW",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,0
"FAIRVIEW",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,0
"FAIRVIEW",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,0
"FAIRVIEW",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,0
"FAIRVIEW",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,0
"FAIRVIEW",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,0
"FAIRVIEW",2019,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,0
"FAIRVIEW",2019,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,0
"FAIRVIEW",2019,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,0
"FAIRVIEW",2019,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,0
"FAIRVIEW",2019,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,0
"FAIRVIEW",2019,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,0
"FAIRVIEW",2019,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,0
"FAIRVIEW",2019,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,0
"FAIRVIEW",2019,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,0
"FAIRVIEW",2019,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,0
"FAIRVIEW",2019,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,0
"FAIRVIEW",2019,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,0
"FOREST GROVE",2019,"Total Units",1.0,1.0,8.0
"FOREST GROVE",2019,"Total Units",1.0,2.0,5.0
"FOREST GROVE",2019,"Total Units",1.0,3.0,6.0
"FOREST GROVE",2019,"Total Units",1.0,4.0,7.0
"FOREST GROVE",2019,"Total Units",1.0,5.0,9.0
"FOREST GROVE",2019,"Total Units",1.0,6.0,8.0
"FOREST GROVE",2019,"Total Units",1.0,7.0,11.0
"FOREST GROVE",2019,"Total Units",1.0,8.0,23.0
"FOREST GROVE",2019,"Total Units",1.0,9.0,8.0
"FOREST GROVE",2019,"Total Units",1.0,10.0,0
"FOREST GROVE",2019,"Total Units",1.0,11.0,0
"FOREST GROVE",2019,"Total Units",1.0,12.0,0
"FOREST GROVE",2019,"Units in Single-Family Structures",2.0,1.0,8.0
"FOREST GROVE",2019,"Units in Single-Family Structures",2.0,2.0,5.0
"FOREST GROVE",2019,"Units in Single-Family Structures",2.0,3.0,6.0
"FOREST GROVE",2019,"Units in Single-Family Structures",2.0,4.0,3.0
"FOREST GROVE",2019,"Units in Single-Family Structures",2.0,5.0,9.0
"FOREST GROVE",2019,"Units in Single-Family Structures",2.0,6.0,6.0
"FOREST GROVE",2019,"Units in Single-Family Structures",2.0,7.0,5.0
"FOREST GROVE",2019,"Units in Single-Family Structures",2.0,8.0,23.0
"FOREST GROVE",2019,"Units in Single-Family Structures",2.0,9.0,8.0
"FOREST GROVE",2019,"Units in Single-Family Structures",2.0,10.0,0
"FOREST GROVE",2019,"Units in Single-Family Structures",2.0,11.0,0
"FOREST GROVE",2019,"Units in Single-Family Structures",2.0,12.0,0
"FOREST GROVE",2019,"Units in All Multi-Family Structures",3.0,1.0,0
"FOREST GROVE",2019,"Units in All Multi-Family Structures",3.0,2.0,0
"FOREST GROVE",2019,"Units in All Multi-Family Structures",3.0,3.0,0
"FOREST GROVE",2019,"Units in All Multi-Family Structures",3.0,4.0,4.0
"FOREST GROVE",2019,"Units in All Multi-Family Structures",3.0,5.0,0
"FOREST GROVE",2019,"Units in All Multi-Family Structures",3.0,6.0,2.0
"FOREST GROVE",2019,"Units in All Multi-Family Structures",3.0,7.0,6.0
"FOREST GROVE",2019,"Units in All Multi-Family Structures",3.0,8.0,0
"FOREST GROVE",2019,"Units in All Multi-Family Structures",3.0,9.0,0
"FOREST GROVE",2019,"Units in All Multi-Family Structures",3.0,10.0,0
"FOREST GROVE",2019,"Units in All Multi-Family Structures",3.0,11.0,0
"FOREST GROVE",2019,"Units in All Multi-Family Structures",3.0,12.0,0
"FOREST GROVE",2019,"Units in 2-unit Multi-Family Structures",4.0,1.0,0
"FOREST GROVE",2019,"Units in 2-unit Multi-Family Structures",4.0,2.0,0
"FOREST GROVE",2019,"Units in 2-unit Multi-Family Structures",4.0,3.0,0
"FOREST GROVE",2019,"Units in 2-unit Multi-Family Structures",4.0,4.0,4.0
"FOREST GROVE",2019,"Units in 2-unit Multi-Family Structures",4.0,5.0,0
"FOREST GROVE",2019,"Units in 2-unit Multi-Family Structures",4.0,6.0,2.0
"FOREST GROVE",2019,"Units in 2-unit Multi-Family Structures",4.0,7.0,6.0
"FOREST GROVE",2019,"Units in 2-unit Multi-Family Structures",4.0,8.0,0
"FOREST GROVE",2019,"Units in 2-unit Multi-Family Structures",4.0,9.0,0
"FOREST GROVE",2019,"Units in 2-unit Multi-Family Structures",4.0,10.0,0
"FOREST GROVE",2019,"Units in 2-unit Multi-Family Structures",4.0,11.0,0
"FOREST GROVE",2019,"Units in 2-unit Multi-Family Structures",4.0,12.0,0
"FOREST GROVE",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,0
"FOREST GROVE",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,0
"FOREST GROVE",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,0
"FOREST GROVE",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,0
"FOREST GROVE",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,0
"FOREST GROVE",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,0
"FOREST GROVE",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,0
"FOREST GROVE",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,0
"FOREST GROVE",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,0
"FOREST GROVE",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,0
"FOREST GROVE",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,0
"FOREST GROVE",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,0
"FOREST GROVE",2019,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,0
"FOREST GROVE",2019,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,0
"FOREST GROVE",2019,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,0
"FOREST GROVE",2019,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,0
"FOREST GROVE",2019,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,0
"FOREST GROVE",2019,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,0
"FOREST GROVE",2019,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,0
"FOREST GROVE",2019,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,0
"FOREST GROVE",2019,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,0
"FOREST GROVE",2019,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,0
"FOREST GROVE",2019,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,0
"FOREST GROVE",2019,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,0
"GASTON",2019,"Total Units",1.0,1.0,0
"GASTON",2019,"Total Units",1.0,2.0,0
"GASTON",2019,"Total Units",1.0,3.0,0
"GASTON",2019,"Total Units",1.0,4.0,0
"GASTON",2019,"Total Units",1.0,5.0,0
"GASTON",2019,"Total Units",1.0,6.0,0
"GASTON",2019,"Total Units",1.0,7.0,0
"GASTON",2019,"Total Units",1.0,8.0,0
"GASTON",2019,"Total Units",1.0,9.0,0
"GASTON",2019,"Total Units",1.0,10.0,0
"GASTON",2019,"Total Units",1.0,11.0,0
"GASTON",2019,"Total Units",1.0,12.0,0
"GASTON",2019,"Units in Single-Family Structures",2.0,1.0,0
"GASTON",2019,"Units in Single-Family Structures",2.0,2.0,0
"GASTON",2019,"Units in Single-Family Structures",2.0,3.0,0
"GASTON",2019,"Units in Single-Family Structures",2.0,4.0,0
"GASTON",2019,"Units in Single-Family Structures",2.0,5.0,0
"GASTON",2019,"Units in Single-Family Structures",2.0,6.0,0
"GASTON",2019,"Units in Single-Family Structures",2.0,7.0,0
"GASTON",2019,"Units in Single-Family Structures",2.0,8.0,0
"GASTON",2019,"Units in Single-Family Structures",2.0,9.0,0
"GASTON",2019,"Units in Single-Family Structures",2.0,10.0,0
"GASTON",2019,"Units in Single-Family Structures",2.0,11.0,0
"GASTON",2019,"Units in Single-Family Structures",2.0,12.0,0
"GASTON",2019,"Units in All Multi-Family Structures",3.0,1.0,0
"GASTON",2019,"Units in All Multi-Family Structures",3.0,2.0,0
"GASTON",2019,"Units in All Multi-Family Structures",3.0,3.0,0
"GASTON",2019,"Units in All Multi-Family Structures",3.0,4.0,0
"GASTON",2019,"Units in All Multi-Family Structures",3.0,5.0,0
"GASTON",2019,"Units in All Multi-Family Structures",3.0,6.0,0
"GASTON",2019,"Units in All Multi-Family Structures",3.0,7.0,0
"GASTON",2019,"Units in All Multi-Family Structures",3.0,8.0,0
"GASTON",2019,"Units in All Multi-Family Structures",3.0,9.0,0
"GASTON",2019,"Units in All Multi-Family Structures",3.0,10.0,0
"GASTON",2019,"Units in All Multi-Family Structures",3.0,11.0,0
"GASTON",2019,"Units in All Multi-Family Structures",3.0,12.0,0
"GASTON",2019,"Units in 2-unit Multi-Family Structures",4.0,1.0,0
"GASTON",2019,"Units in 2-unit Multi-Family Structures",4.0,2.0,0
"GASTON",2019,"Units in 2-unit Multi-Family Structures",4.0,3.0,0
"GASTON",2019,"Units in 2-unit Multi-Family Structures",4.0,4.0,0
"GASTON",2019,"Units in 2-unit Multi-Family Structures",4.0,5.0,0
"GASTON",2019,"Units in 2-unit Multi-Family Structures",4.0,6.0,0
"GASTON",2019,"Units in 2-unit Multi-Family Structures",4.0,7.0,0
"GASTON",2019,"Units in 2-unit Multi-Family Structures",4.0,8.0,0
"GASTON",2019,"Units in 2-unit Multi-Family Structures",4.0,9.0,0
"GASTON",2019,"Units in 2-unit Multi-Family Structures",4.0,10.0,0
"GASTON",2019,"Units in 2-unit Multi-Family Structures",4.0,11.0,0
"GASTON",2019,"Units in 2-unit Multi-Family Structures",4.0,12.0,0
"GASTON",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,0
"GASTON",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,0
"GASTON",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,0
"GASTON",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,0
"GASTON",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,0
"GASTON",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,0
"GASTON",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,0
"GASTON",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,0
"GASTON",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,0
"GASTON",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,0
"GASTON",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,0
"GASTON",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,0
"GASTON",2019,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,0
"GASTON",2019,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,0
"GASTON",2019,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,0
"GASTON",2019,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,0
"GASTON",2019,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,0
"GASTON",2019,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,0
"GASTON",2019,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,0
"GASTON",2019,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,0
"GASTON",2019,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,0
"GASTON",2019,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,0
"GASTON",2019,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,0
"GASTON",2019,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,0
"GLADSTONE",2019,"Total Units",1.0,1.0,0
"GLADSTONE",2019,"Total Units",1.0,2.0,0
"GLADSTONE",2019,"Total Units",1.0,3.0,0
"GLADSTONE",2019,"Total Units",1.0,4.0,0
"GLADSTONE",2019,"Total Units",1.0,5.0,0
"GLADSTONE",2019,"Total Units",1.0,6.0,0
"GLADSTONE",2019,"Total Units",1.0,7.0,0
"GLADSTONE",2019,"Total Units",1.0,8.0,0
"GLADSTONE",2019,"Total Units",1.0,9.0,0
"GLADSTONE",2019,"Total Units",1.0,10.0,0
"GLADSTONE",2019,"Total Units",1.0,11.0,0
"GLADSTONE",2019,"Total Units",1.0,12.0,0
"GLADSTONE",2019,"Units in Single-Family Structures",2.0,1.0,0
"GLADSTONE",2019,"Units in Single-Family Structures",2.0,2.0,0
"GLADSTONE",2019,"Units in Single-Family Structures",2.0,3.0,0
"GLADSTONE",2019,"Units in Single-Family Structures",2.0,4.0,0
"GLADSTONE",2019,"Units in Single-Family Structures",2.0,5.0,0
"GLADSTONE",2019,"Units in Single-Family Structures",2.0,6.0,0
"GLADSTONE",2019,"Units in Single-Family Structures",2.0,7.0,0
"GLADSTONE",2019,"Units in Single-Family Structures",2.0,8.0,0
"GLADSTONE",2019,"Units in Single-Family Structures",2.0,9.0,0
"GLADSTONE",2019,"Units in Single-Family Structures",2.0,10.0,0
"GLADSTONE",2019,"Units in Single-Family Structures",2.0,11.0,0
"GLADSTONE",2019,"Units in Single-Family Structures",2.0,12.0,0
"GLADSTONE",2019,"Units in All Multi-Family Structures",3.0,1.0,0
"GLADSTONE",2019,"Units in All Multi-Family Structures",3.0,2.0,0
"GLADSTONE",2019,"Units in All Multi-Family Structures",3.0,3.0,0
"GLADSTONE",2019,"Units in All Multi-Family Structures",3.0,4.0,0
"GLADSTONE",2019,"Units in All Multi-Family Structures",3.0,5.0,0
"GLADSTONE",2019,"Units in All Multi-Family Structures",3.0,6.0,0
"GLADSTONE",2019,"Units in All Multi-Family Structures",3.0,7.0,0
"GLADSTONE",2019,"Units in All Multi-Family Structures",3.0,8.0,0
"GLADSTONE",2019,"Units in All Multi-Family Structures",3.0,9.0,0
"GLADSTONE",2019,"Units in All Multi-Family Structures",3.0,10.0,0
"GLADSTONE",2019,"Units in All Multi-Family Structures",3.0,11.0,0
"GLADSTONE",2019,"Units in All Multi-Family Structures",3.0,12.0,0
"GLADSTONE",2019,"Units in 2-unit Multi-Family Structures",4.0,1.0,0
"GLADSTONE",2019,"Units in 2-unit Multi-Family Structures",4.0,2.0,0
"GLADSTONE",2019,"Units in 2-unit Multi-Family Structures",4.0,3.0,0
"GLADSTONE",2019,"Units in 2-unit Multi-Family Structures",4.0,4.0,0
"GLADSTONE",2019,"Units in 2-unit Multi-Family Structures",4.0,5.0,0
"GLADSTONE",2019,"Units in 2-unit Multi-Family Structures",4.0,6.0,0
"GLADSTONE",2019,"Units in 2-unit Multi-Family Structures",4.0,7.0,0
"GLADSTONE",2019,"Units in 2-unit Multi-Family Structures",4.0,8.0,0
"GLADSTONE",2019,"Units in 2-unit Multi-Family Structures",4.0,9.0,0
"GLADSTONE",2019,"Units in 2-unit Multi-Family Structures",4.0,10.0,0
"GLADSTONE",2019,"Units in 2-unit Multi-Family Structures",4.0,11.0,0
"GLADSTONE",2019,"Units in 2-unit Multi-Family Structures",4.0,12.0,0
"GLADSTONE",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,0
"GLADSTONE",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,0
"GLADSTONE",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,0
"GLADSTONE",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,0
"GLADSTONE",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,0
"GLADSTONE",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,0
"GLADSTONE",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,0
"GLADSTONE",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,0
"GLADSTONE",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,0
"GLADSTONE",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,0
"GLADSTONE",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,0
"GLADSTONE",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,0
"GLADSTONE",2019,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,0
"GLADSTONE",2019,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,0
"GLADSTONE",2019,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,0
"GLADSTONE",2019,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,0
"GLADSTONE",2019,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,0
"GLADSTONE",2019,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,0
"GLADSTONE",2019,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,0
"GLADSTONE",2019,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,0
"GLADSTONE",2019,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,0
"GLADSTONE",2019,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,0
"GLADSTONE",2019,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,0
"GLADSTONE",2019,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,0
"GRESHAM",2019,"Total Units",1.0,1.0,2.0
"GRESHAM",2019,"Total Units",1.0,2.0,11.0
"GRESHAM",2019,"Total Units",1.0,3.0,127.0
"GRESHAM",2019,"Total Units",1.0,4.0,36.0
"GRESHAM",2019,"Total Units",1.0,5.0,33.0
"GRESHAM",2019,"Total Units",1.0,6.0,25.0
"GRESHAM",2019,"Total Units",1.0,7.0,19.0
"GRESHAM",2019,"Total Units",1.0,8.0,107.0
"GRESHAM",2019,"Total Units",1.0,9.0,137.0
"GRESHAM",2019,"Total Units",1.0,10.0,0
"GRESHAM",2019,"Total Units",1.0,11.0,0
"GRESHAM",2019,"Total Units",1.0,12.0,0
"GRESHAM",2019,"Units in Single-Family Structures",2.0,1.0,2.0
"GRESHAM",2019,"Units in Single-Family Structures",2.0,2.0,11.0
"GRESHAM",2019,"Units in Single-Family Structures",2.0,3.0,1.0
"GRESHAM",2019,"Units in Single-Family Structures",2.0,4.0,32.0
"GRESHAM",2019,"Units in Single-Family Structures",2.0,5.0,33.0
"GRESHAM",2019,"Units in Single-Family Structures",2.0,6.0,25.0
"GRESHAM",2019,"Units in Single-Family Structures",2.0,7.0,19.0
"GRESHAM",2019,"Units in Single-Family Structures",2.0,8.0,11.0
"GRESHAM",2019,"Units in Single-Family Structures",2.0,9.0,7.0
"GRESHAM",2019,"Units in Single-Family Structures",2.0,10.0,0
"GRESHAM",2019,"Units in Single-Family Structures",2.0,11.0,0
"GRESHAM",2019,"Units in Single-Family Structures",2.0,12.0,0
"GRESHAM",2019,"Units in All Multi-Family Structures",3.0,1.0,0
"GRESHAM",2019,"Units in All Multi-Family Structures",3.0,2.0,0
"GRESHAM",2019,"Units in All Multi-Family Structures",3.0,3.0,126.0
"GRESHAM",2019,"Units in All Multi-Family Structures",3.0,4.0,4.0
"GRESHAM",2019,"Units in All Multi-Family Structures",3.0,5.0,0
"GRESHAM",2019,"Units in All Multi-Family Structures",3.0,6.0,0
"GRESHAM",2019,"Units in All Multi-Family Structures",3.0,7.0,0
"GRESHAM",2019,"Units in All Multi-Family Structures",3.0,8.0,96.0
"GRESHAM",2019,"Units in All Multi-Family Structures",3.0,9.0,130.0
"GRESHAM",2019,"Units in All Multi-Family Structures",3.0,10.0,0
"GRESHAM",2019,"Units in All Multi-Family Structures",3.0,11.0,0
"GRESHAM",2019,"Units in All Multi-Family Structures",3.0,12.0,0
"GRESHAM",2019,"Units in 2-unit Multi-Family Structures",4.0,1.0,0
"GRESHAM",2019,"Units in 2-unit Multi-Family Structures",4.0,2.0,0
"GRESHAM",2019,"Units in 2-unit Multi-Family Structures",4.0,3.0,0
"GRESHAM",2019,"Units in 2-unit Multi-Family Structures",4.0,4.0,0
"GRESHAM",2019,"Units in 2-unit Multi-Family Structures",4.0,5.0,0
"GRESHAM",2019,"Units in 2-unit Multi-Family Structures",4.0,6.0,0
"GRESHAM",2019,"Units in 2-unit Multi-Family Structures",4.0,7.0,0
"GRESHAM",2019,"Units in 2-unit Multi-Family Structures",4.0,8.0,0
"GRESHAM",2019,"Units in 2-unit Multi-Family Structures",4.0,9.0,0
"GRESHAM",2019,"Units in 2-unit Multi-Family Structures",4.0,10.0,0
"GRESHAM",2019,"Units in 2-unit Multi-Family Structures",4.0,11.0,0
"GRESHAM",2019,"Units in 2-unit Multi-Family Structures",4.0,12.0,0
"GRESHAM",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,0
"GRESHAM",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,0
"GRESHAM",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,0
"GRESHAM",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,4.0
"GRESHAM",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,0
"GRESHAM",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,0
"GRESHAM",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,0
"GRESHAM",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,0
"GRESHAM",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,0
"GRESHAM",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,0
"GRESHAM",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,0
"GRESHAM",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,0
"GRESHAM",2019,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,0
"GRESHAM",2019,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,0
"GRESHAM",2019,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,126.0
"GRESHAM",2019,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,0
"GRESHAM",2019,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,0
"GRESHAM",2019,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,0
"GRESHAM",2019,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,0
"GRESHAM",2019,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,96.0
"GRESHAM",2019,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,130.0
"GRESHAM",2019,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,0
"GRESHAM",2019,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,0
"GRESHAM",2019,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,0
